Año Censal,Entidad,Municipio,Actividad económica,H001A Personal ocupado total,A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A221A Formación bruta de capital fijo (millones de pesos),Q000A Acervo total de activos fijos (millones de pesos)
2018,28 Tamaulipas,016 Hidalgo,Sector 81 Otros servicios excepto actividades gubernamentales,111,8.057,4.672,3.385,0.016,0.016,5.185
2018,28 Tamaulipas,017 Jaumave,Total municipal,1362,557.952,437.306,120.646,5.265,6.522,181.356
2018,28 Tamaulipas,017 Jaumave,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,017 Jaumave,Sector 31-33 Industrias manufactureras,554,420.508,386.696,33.812,2.69,3.314,117.09
2018,28 Tamaulipas,017 Jaumave,Sector 43 Comercio al por mayor,24,1.64,0.575,1.065,-0.072,0,2.007
2018,28 Tamaulipas,017 Jaumave,Sector 46 Comercio al por menor,421,70.711,15.53,55.181,-0.513,0.047,28.252
2018,28 Tamaulipas,017 Jaumave,"Sector 48-49 Transportes, correos y almacenamiento",,,,,,,
2018,28 Tamaulipas,017 Jaumave,Sector 51 Información en medios masivos,,,,,,,
2018,28 Tamaulipas,017 Jaumave,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,14,0.861,0.325,0.536,-0.001,0,6.159
2018,28 Tamaulipas,017 Jaumave,"Sector 54 Servicios profesionales, científicos y técnicos",,,,,,,
2018,28 Tamaulipas,017 Jaumave,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2018,28 Tamaulipas,017 Jaumave,Sector 61 Servicios educativos,,,,,,,
2018,28 Tamaulipas,017 Jaumave,Sector 62 Servicios de salud y de asistencia social,10,1.826,0.816,1.01,0.01,0.01,1.041
2018,28 Tamaulipas,017 Jaumave,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2018,28 Tamaulipas,017 Jaumave,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,196,33.229,16.728,16.501,0.468,0.467,9.077
2018,28 Tamaulipas,017 Jaumave,Sector 81 Otros servicios excepto actividades gubernamentales,98,6.827,3.373,3.454,0.746,0.747,4.271
2018,28 Tamaulipas,018 Jiménez,Total municipal,452,83.801,36.883,46.918,0.439,0.722,54.773
2018,28 Tamaulipas,018 Jiménez,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,018 Jiménez,Sector 31-33 Industrias manufactureras,33,5.098,2.461,2.637,0,0.001,1.867
2018,28 Tamaulipas,018 Jiménez,Sector 43 Comercio al por mayor,,,,,,,
2018,28 Tamaulipas,018 Jiménez,Sector 46 Comercio al por menor,194,35.75,16.794,18.956,0.414,0.646,16.557
2018,28 Tamaulipas,018 Jiménez,"Sector 48-49 Transportes, correos y almacenamiento",,,,,,,
2018,28 Tamaulipas,018 Jiménez,Sector 52 Servicios financieros y de seguros,,,,,,,
2018,28 Tamaulipas,018 Jiménez,"Sector 54 Servicios profesionales, científicos y técnicos",,,,,,,
2018,28 Tamaulipas,018 Jiménez,Sector 61 Servicios educativos,,,,,,,
2018,28 Tamaulipas,018 Jiménez,Sector 62 Servicios de salud y de asistencia social,,,,,,,
2018,28 Tamaulipas,018 Jiménez,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,48,4.473,2.946,1.527,0.004,0.005,1.439
2018,28 Tamaulipas,018 Jiménez,Sector 81 Otros servicios excepto actividades gubernamentales,55,8.021,4.222,3.799,0.002,0.002,0.501
2018,28 Tamaulipas,019 Llera,Total municipal,691,189.9,63.252,126.648,0.312,-0.953,53.17
2018,28 Tamaulipas,019 Llera,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,019 Llera,Sector 31-33 Industrias manufactureras,71,8.511,4.502,4.009,0.051,0.025,4.888
2018,28 Tamaulipas,019 Llera,Sector 43 Comercio al por mayor,15,1.903,0.327,1.576,0.024,0.041,2.35
2018,28 Tamaulipas,019 Llera,Sector 46 Comercio al por menor,303,154.468,44.332,110.136,0.095,-1.147,25.906
2018,28 Tamaulipas,019 Llera,Sector 52 Servicios financieros y de seguros,,,,,,,
2018,28 Tamaulipas,019 Llera,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,10,0.271,0.106,0.165,0.002,0.002,1.34
2018,28 Tamaulipas,019 Llera,"Sector 54 Servicios profesionales, científicos y técnicos",4,0.409,0.165,0.244,0.002,0.002,0.385
2018,28 Tamaulipas,019 Llera,Sector 61 Servicios educativos,,,,,,,
2018,28 Tamaulipas,019 Llera,Sector 62 Servicios de salud y de asistencia social,49,5.141,2.997,2.144,0.01,0.009,9.166
2018,28 Tamaulipas,019 Llera,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2018,28 Tamaulipas,019 Llera,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,73,8.094,4.512,3.582,0.042,0.04,4.314
2018,28 Tamaulipas,019 Llera,Sector 81 Otros servicios excepto actividades gubernamentales,104,7.654,5.41,2.244,0.083,0.074,2.397
2018,28 Tamaulipas,020 Mainero,Total municipal,,,,,,,
2018,28 Tamaulipas,020 Mainero,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,020 Mainero,Sector 31-33 Industrias manufactureras,,,,,,,
2018,28 Tamaulipas,020 Mainero,Sector 46 Comercio al por menor,,,,,,,
2018,28 Tamaulipas,020 Mainero,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2018,28 Tamaulipas,020 Mainero,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,,,,,,,
2018,28 Tamaulipas,020 Mainero,Sector 81 Otros servicios excepto actividades gubernamentales,,,,,,,
2018,28 Tamaulipas,021 El Mante,Total municipal,15391,6994.925,3359.461,3635.464,-7.008,53.945,4109.891
2018,28 Tamaulipas,021 El Mante,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",65,16.723,4.421,12.302,0,0,7.92
2018,28 Tamaulipas,021 El Mante,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,021 El Mante,Sector 23 Construcción,,,,,,,
2018,28 Tamaulipas,021 El Mante,Sector 31-33 Industrias manufactureras,1659,1687.697,1398.396,289.301,-63.468,3.356,558.964
2018,28 Tamaulipas,021 El Mante,Sector 43 Comercio al por mayor,1709,1395.813,206.306,1189.507,23.566,13.594,409.756
2018,28 Tamaulipas,021 El Mante,Sector 46 Comercio al por menor,5082,1535.988,458.424,1077.564,23.941,28.165,1365.371
2018,28 Tamaulipas,021 El Mante,"Sector 48-49 Transportes, correos y almacenamiento",736,496.481,293.951,202.53,-0.716,-0.783,335.933
2018,28 Tamaulipas,021 El Mante,Sector 51 Información en medios masivos,125,60.438,25.855,34.583,-0.004,0,5.863
2018,28 Tamaulipas,021 El Mante,Sector 52 Servicios financieros y de seguros,131,99.893,69.14,30.753,0.393,0.393,12.429
2018,28 Tamaulipas,021 El Mante,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,117,15.035,6.304,8.731,0.821,0.86,24.459
2018,28 Tamaulipas,021 El Mante,"Sector 54 Servicios profesionales, científicos y técnicos",345,47.093,13.866,33.227,0.062,0.079,26.94
2018,28 Tamaulipas,021 El Mante,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",235,44.525,23.111,21.414,0.31,0.317,15.836
2018,28 Tamaulipas,021 El Mante,Sector 61 Servicios educativos,937,869.528,471.188,398.34,0.35,0.325,760.836
2018,28 Tamaulipas,021 El Mante,Sector 62 Servicios de salud y de asistencia social,536,72.144,36.497,35.647,1.455,1.453,68.64
2018,28 Tamaulipas,021 El Mante,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",117,8.905,4.602,4.303,0.08,0.082,9.77
2018,28 Tamaulipas,021 El Mante,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,1802,280.389,165.527,114.862,2.283,2.253,126.589
2018,28 Tamaulipas,021 El Mante,Sector 81 Otros servicios excepto actividades gubernamentales,1516,261.942,146.463,115.479,3.695,3.645,213.04
2018,28 Tamaulipas,022 Matamoros,Total municipal,148147,66767.938,31808.38,34959.558,1546.159,1468.172,25975.185
2018,28 Tamaulipas,022 Matamoros,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1565,119.578,72.218,47.36,0.014,0.014,98.003
2018,28 Tamaulipas,022 Matamoros,Sector 21 Minería,,,,,,,
2018,28 Tamaulipas,022 Matamoros,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,022 Matamoros,Sector 23 Construcción,1829,1236.378,765.717,470.661,5.49,4.946,275.668
2018,28 Tamaulipas,022 Matamoros,Sector 31-33 Industrias manufactureras,84144,43544.498,22400.114,21144.384,845.419,813.722,14142.334
2018,28 Tamaulipas,022 Matamoros,Sector 43 Comercio al por mayor,3405,1679.291,630.128,1049.163,249.693,246.055,1914.934
2018,28 Tamaulipas,022 Matamoros,Sector 46 Comercio al por menor,20553,8746.069,2649.492,6096.577,296.405,248.705,3440.368
2018,28 Tamaulipas,022 Matamoros,"Sector 48-49 Transportes, correos y almacenamiento",4154,2624.402,1353.463,1270.939,31.903,32.859,1799.286
2018,28 Tamaulipas,022 Matamoros,Sector 51 Información en medios masivos,698,403.636,260.837,142.799,15.265,15.269,106.245
2018,28 Tamaulipas,022 Matamoros,Sector 52 Servicios financieros y de seguros,943,447.158,266.26,180.898,1.94,1.93,39.077
2018,28 Tamaulipas,022 Matamoros,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,959,457.49,156.799,300.691,4.039,4.44,427.943
2018,28 Tamaulipas,022 Matamoros,"Sector 54 Servicios profesionales, científicos y técnicos",1552,382.322,133.975,248.347,2.444,2.337,92.006
2018,28 Tamaulipas,022 Matamoros,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",3750,1210.102,370.231,839.871,8.266,7.933,230.367
2018,28 Tamaulipas,022 Matamoros,Sector 61 Servicios educativos,3199,575.365,193.284,382.081,7.668,7.865,352.339
2018,28 Tamaulipas,022 Matamoros,Sector 62 Servicios de salud y de asistencia social,3630,853.271,419.448,433.823,25.477,25.639,383.675
2018,28 Tamaulipas,022 Matamoros,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",679,83.512,35.373,48.139,0.32,0.331,46.683
2018,28 Tamaulipas,022 Matamoros,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,8607,2503.397,1427.963,1075.434,40.971,39.097,853.113
2018,28 Tamaulipas,022 Matamoros,Sector 81 Otros servicios excepto actividades gubernamentales,7541,1120.297,511.916,608.381,8.042,15.03,486.284
2018,28 Tamaulipas,023 Méndez,Total municipal,64,20.484,4.927,15.557,0.125,0.029,83.428
2018,28 Tamaulipas,023 Méndez,Sector 31-33 Industrias manufactureras,11,1.309,0.629,0.68,-0.01,0,0.538
2018,28 Tamaulipas,023 Méndez,Sector 43 Comercio al por mayor,,,,,,,
2018,28 Tamaulipas,023 Méndez,Sector 46 Comercio al por menor,38,17.132,3.449,13.683,0.316,0.029,81.837
2018,28 Tamaulipas,023 Méndez,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,,,,,,,
2018,28 Tamaulipas,023 Méndez,Sector 81 Otros servicios excepto actividades gubernamentales,7,1.234,0.684,0.55,-0.043,0,0.691
2018,28 Tamaulipas,024 Mier,Total municipal,562,61.058,25.902,35.156,0.932,1.229,38.01
2018,28 Tamaulipas,024 Mier,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,024 Mier,Sector 31-33 Industrias manufactureras,91,12.069,7.049,5.02,0.099,0.08,5.308
2018,28 Tamaulipas,024 Mier,Sector 43 Comercio al por mayor,14,1.533,0.152,1.381,-0.006,0,1.992
2018,28 Tamaulipas,024 Mier,Sector 46 Comercio al por menor,187,21.112,6.614,14.498,-0.286,0.031,13.715
2018,28 Tamaulipas,024 Mier,Sector 52 Servicios financieros y de seguros,,,,,,,
2018,28 Tamaulipas,024 Mier,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,,,,,,,
2018,28 Tamaulipas,024 Mier,"Sector 54 Servicios profesionales, científicos y técnicos",16,1.453,0.581,0.872,0.003,0,2.41
2018,28 Tamaulipas,024 Mier,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2018,28 Tamaulipas,024 Mier,Sector 62 Servicios de salud y de asistencia social,,,,,,,
2018,28 Tamaulipas,024 Mier,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,
2018,28 Tamaulipas,024 Mier,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,92,10.499,6.133,4.366,0,0,2.267
2018,28 Tamaulipas,024 Mier,Sector 81 Otros servicios excepto actividades gubernamentales,129,6.44,4.06,2.38,0.004,0,5.501
2018,28 Tamaulipas,025 Miguel Alemán,Total municipal,5118,1382.554,517.887,864.667,25.959,22.194,594.785
2018,28 Tamaulipas,025 Miguel Alemán,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",22,3.126,1.575,1.551,0,0,1.215
2018,28 Tamaulipas,025 Miguel Alemán,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,025 Miguel Alemán,Sector 23 Construcción,52,25.27,19.902,5.368,-0.3,-0.3,7.334
2018,28 Tamaulipas,025 Miguel Alemán,Sector 31-33 Industrias manufactureras,287,81.682,52.852,28.83,0.098,0.396,27.29
2018,28 Tamaulipas,025 Miguel Alemán,Sector 43 Comercio al por mayor,292,123.104,54.29,68.814,5.859,5.89,40.51
2018,28 Tamaulipas,025 Miguel Alemán,Sector 46 Comercio al por menor,2057,697.117,162.89,534.227,14.871,11.443,213.96
2018,28 Tamaulipas,025 Miguel Alemán,"Sector 48-49 Transportes, correos y almacenamiento",179,74.649,39.92,34.729,1.245,1.243,38.752
2018,28 Tamaulipas,025 Miguel Alemán,Sector 51 Información en medios masivos,,,,,,,
2018,28 Tamaulipas,025 Miguel Alemán,Sector 52 Servicios financieros y de seguros,68,19.226,11.631,7.595,0.098,0.098,6.555
2018,28 Tamaulipas,025 Miguel Alemán,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,72,10.551,2.753,7.798,0,0,35.696
2018,28 Tamaulipas,025 Miguel Alemán,"Sector 54 Servicios profesionales, científicos y técnicos",104,18.869,7.712,11.157,0.565,0.565,12.14
2018,28 Tamaulipas,025 Miguel Alemán,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",28,6.556,4.111,2.445,0.438,0.013,2.042
2018,28 Tamaulipas,025 Miguel Alemán,Sector 61 Servicios educativos,226,19.892,3.386,16.506,0.005,0,14.606
2018,28 Tamaulipas,025 Miguel Alemán,Sector 62 Servicios de salud y de asistencia social,285,43.594,19.98,23.614,1.788,1.804,48.718
2018,28 Tamaulipas,025 Miguel Alemán,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",22,2.767,1.319,1.448,0,0,4.253
2018,28 Tamaulipas,025 Miguel Alemán,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,693,155.472,95.015,60.457,-0.387,-0.6,94.973
2018,28 Tamaulipas,025 Miguel Alemán,Sector 81 Otros servicios excepto actividades gubernamentales,663,74.347,32.881,41.466,0.218,0.181,39.662
2018,28 Tamaulipas,026 Miquihuana,Total municipal,211,11.077,5.171,5.906,0.241,0.312,18.761
2018,28 Tamaulipas,026 Miquihuana,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,026 Miquihuana,Sector 31-33 Industrias manufactureras,36,2.058,1.349,0.709,0.116,0.125,1.507
2018,28 Tamaulipas,026 Miquihuana,Sector 43 Comercio al por mayor,,,,,,,
2018,28 Tamaulipas,026 Miquihuana,Sector 46 Comercio al por menor,100,6.354,2.354,4,0.091,0.135,7.791
2018,28 Tamaulipas,026 Miquihuana,Sector 52 Servicios financieros y de seguros,,,,,,,
2018,28 Tamaulipas,026 Miquihuana,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,,,,,
2018,28 Tamaulipas,026 Miquihuana,Sector 61 Servicios educativos,,,,,,,
2018,28 Tamaulipas,026 Miquihuana,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,12,1.391,0.681,0.71,0.011,0.012,7.023
2018,28 Tamaulipas,026 Miquihuana,Sector 81 Otros servicios excepto actividades gubernamentales,,,,,,,
2018,28 Tamaulipas,027 Nuevo Laredo,Total municipal,100947,48390.712,19868.57,28522.142,1158.108,1100.863,22190.814
2018,28 Tamaulipas,027 Nuevo Laredo,"Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,,,,
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 21 Minería,,,,,,,
2018,28 Tamaulipas,027 Nuevo Laredo,"Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 23 Construcción,2325,1278.222,688.215,590.007,27.123,28.748,244.685
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 31-33 Industrias manufactureras,31468,20007.034,8017.664,11989.37,377.445,376.225,5951.323
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 43 Comercio al por mayor,2871,3081.857,578.412,2503.445,220.63,254.623,1513.308
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 46 Comercio al por menor,17548,6877.572,1923.975,4953.597,306.882,217.427,2865.502
2018,28 Tamaulipas,027 Nuevo Laredo,"Sector 48-49 Transportes, correos y almacenamiento",19608,10037.432,5512.409,4525.023,103.59,102.522,7248.079
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 51 Información en medios masivos,,,,,,,
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 52 Servicios financieros y de seguros,1106,309.553,168.817,140.736,1.621,1.445,42.789
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,667,226.882,59.533,167.349,12.034,12.039,386.068
2018,28 Tamaulipas,027 Nuevo Laredo,"Sector 54 Servicios profesionales, científicos y técnicos",1434,320.378,101.642,218.736,5.857,5.861,126.37
2018,28 Tamaulipas,027 Nuevo Laredo,"Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",3972,997.942,322.406,675.536,10.485,10.59,191.47
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 61 Servicios educativos,1843,403.176,103.046,300.13,1.002,1.023,289.168
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 62 Servicios de salud y de asistencia social,2447,506.992,232.93,274.062,24.813,24.932,358.185
2018,28 Tamaulipas,027 Nuevo Laredo,"Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",587,83.47,30.741,52.729,6.046,6.057,128.229
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas,7549,2066.734,1185.495,881.239,25.639,24.816,973.149
2018,28 Tamaulipas,027 Nuevo Laredo,Sector 81 Otros servicios excepto actividades gubernamentales,6154,1258.913,536.48,722.433,26.006,25.537,514.021
