Instituto Nacional de Estadística y Geografía,,,,,,,,,,,
INEGI. Censos Económicos 2024. Resultados definitivos,,,,,,,,,,,
Fecha de la consulta: 22/09/2025 01:39:41,,,,,,,,,,,
,,,,,,,,,,,
"Año Censal","Entidad","Municipio","Actividad económica","H001A Personal ocupado total","A111A Producción bruta total (millones de pesos)","A121A Consumo intermedio (millones de pesos)","A131A Valor agregado censal bruto (millones de pesos)","A211A Inversión total (millones de pesos)","A221A Formación bruta de capital fijo (millones de pesos)","Q000A Acervo total de activos fijos (millones de pesos)",
2008,"28 Tamaulipas","032 Reynosa","Sector 52 Servicios financieros y de seguros",573,88.899,55.897,33.002,0.509,0.509,23.101,
2008,"28 Tamaulipas","032 Reynosa","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",2379,709.021,323.365,385.656,25.447,25.458,271.943,
2008,"28 Tamaulipas","032 Reynosa","Sector 54 Servicios profesionales, científicos y técnicos",3437,1680.147,744.423,935.724,42.450,42.514,533.691,
2008,"28 Tamaulipas","032 Reynosa","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",8420,2140.516,484.492,1656.024,-3.026,0.921,170.528,
2008,"28 Tamaulipas","032 Reynosa","Sector 61 Servicios educativos",3135,439.290,172.426,266.864,25.506,25.280,340.962,
2008,"28 Tamaulipas","032 Reynosa","Sector 62 Servicios de salud y de asistencia social",3117,480.809,207.281,273.528,25.208,25.892,203.055,
2008,"28 Tamaulipas","032 Reynosa","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",410,65.801,16.734,49.067,1.655,1.653,63.450,
2008,"28 Tamaulipas","032 Reynosa","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",8989,1754.637,954.517,800.120,10.548,10.534,715.729,
2008,"28 Tamaulipas","032 Reynosa","Sector 81 Otros servicios excepto actividades gubernamentales",8099,832.517,784.406,48.111,35.968,29.388,496.876,
2008,"28 Tamaulipas","033 Río Bravo","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","033 Río Bravo","Sector 23 Construcción",367,168.371,81.889,86.482,2.002,1.846,38.989,
2008,"28 Tamaulipas","033 Río Bravo","Sector 31-33 Industrias manufactureras",3407,1136.440,604.567,531.873,20.580,6.879,257.568,
2008,"28 Tamaulipas","033 Río Bravo","Sector 43 Comercio al por mayor",864,246.960,77.401,169.559,14.096,0.690,147.822,
2008,"28 Tamaulipas","033 Río Bravo","Sector 46 Comercio al por menor",6068,709.586,244.564,465.022,47.115,22.639,502.230,
2008,"28 Tamaulipas","033 Río Bravo","Sector 48-49 Transportes, correos y almacenamiento",550,308.233,146.745,161.488,47.156,47.152,191.590,
2008,"28 Tamaulipas","033 Río Bravo","Sector 51 Información en medios masivos",,,,,,,,
2008,"28 Tamaulipas","033 Río Bravo","Sector 52 Servicios financieros y de seguros",128,32.719,16.402,16.317,-0.277,0.228,4.824,
2008,"28 Tamaulipas","033 Río Bravo","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",244,35.829,19.195,16.634,1.709,1.688,28.869,
2008,"28 Tamaulipas","033 Río Bravo","Sector 54 Servicios profesionales, científicos y técnicos",286,35.224,13.162,22.062,0.469,0.471,19.172,
2008,"28 Tamaulipas","033 Río Bravo","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",364,18.892,6.035,12.857,0.183,0.188,6.121,
2008,"28 Tamaulipas","033 Río Bravo","Sector 61 Servicios educativos",250,29.851,8.837,21.014,0.120,0.109,28.965,
2008,"28 Tamaulipas","033 Río Bravo","Sector 62 Servicios de salud y de asistencia social",953,108.633,44.969,63.664,0.892,0.883,93.788,
2008,"28 Tamaulipas","033 Río Bravo","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",96,14.719,7.580,7.139,-0.006,0.003,5.785,
2008,"28 Tamaulipas","033 Río Bravo","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",1286,170.062,89.624,80.438,1.610,0.785,101.509,
2008,"28 Tamaulipas","033 Río Bravo","Sector 81 Otros servicios excepto actividades gubernamentales",1608,121.323,53.957,67.366,0.652,0.913,92.933,
2008,"28 Tamaulipas","034 San Carlos","Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,,,,,
2008,"28 Tamaulipas","034 San Carlos","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","034 San Carlos","Sector 31-33 Industrias manufactureras",,,,,,,,
2008,"28 Tamaulipas","034 San Carlos","Sector 43 Comercio al por mayor",,,,,,,,
2008,"28 Tamaulipas","034 San Carlos","Sector 46 Comercio al por menor",94,3.507,0.472,3.035,0.035,0.000,1.830,
2008,"28 Tamaulipas","034 San Carlos","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",16,0.643,0.461,0.182,0.000,0.000,12.073,
2008,"28 Tamaulipas","034 San Carlos","Sector 81 Otros servicios excepto actividades gubernamentales",17,0.430,0.173,0.257,0.000,0.000,0.223,
2008,"28 Tamaulipas","035 San Fernando","Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1784,97.982,36.098,61.884,0.350,0.350,73.716,
2008,"28 Tamaulipas","035 San Fernando","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","035 San Fernando","Sector 23 Construcción",61,24.314,17.510,6.804,0.004,0.000,28.403,
2008,"28 Tamaulipas","035 San Fernando","Sector 31-33 Industrias manufactureras",813,132.973,65.931,67.042,4.376,0.232,38.130,
2008,"28 Tamaulipas","035 San Fernando","Sector 43 Comercio al por mayor",569,133.658,66.573,67.085,21.461,17.423,110.516,
2008,"28 Tamaulipas","035 San Fernando","Sector 46 Comercio al por menor",2281,167.592,71.461,96.131,22.355,13.418,159.480,
2008,"28 Tamaulipas","035 San Fernando","Sector 48-49 Transportes, correos y almacenamiento",,,,,,,,
2008,"28 Tamaulipas","035 San Fernando","Sector 51 Información en medios masivos",50,16.098,7.459,8.639,0.486,0.478,20.894,
2008,"28 Tamaulipas","035 San Fernando","Sector 52 Servicios financieros y de seguros",36,4.491,1.190,3.301,0.001,0.000,3.577,
2008,"28 Tamaulipas","035 San Fernando","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",89,3.663,2.641,1.022,0.006,0.000,10.357,
2008,"28 Tamaulipas","035 San Fernando","Sector 54 Servicios profesionales, científicos y técnicos",81,11.934,9.660,2.274,0.130,0.130,6.410,
2008,"28 Tamaulipas","035 San Fernando","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",203,22.503,4.690,17.813,0.085,0.084,7.582,
2008,"28 Tamaulipas","035 San Fernando","Sector 61 Servicios educativos",232,10.233,2.339,7.894,0.024,0.020,9.446,
2008,"28 Tamaulipas","035 San Fernando","Sector 62 Servicios de salud y de asistencia social",109,7.703,3.431,4.272,0.030,0.024,6.404,
2008,"28 Tamaulipas","035 San Fernando","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",41,2.356,1.173,1.183,0.000,0.000,4.402,
2008,"28 Tamaulipas","035 San Fernando","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",521,43.689,23.431,20.258,0.212,0.208,71.315,
2008,"28 Tamaulipas","035 San Fernando","Sector 81 Otros servicios excepto actividades gubernamentales",696,27.394,12.739,14.655,0.371,0.369,27.406,
2008,"28 Tamaulipas","036 San Nicolás","Sector 46 Comercio al por menor",,,,,,,,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",569,14.576,4.772,9.804,0.300,0.300,28.324,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 23 Construcción",,,,,,,,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 31-33 Industrias manufactureras",138,12.585,7.668,4.917,0.346,0.351,10.168,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 43 Comercio al por mayor",218,59.899,28.998,30.901,10.934,7.440,20.974,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 46 Comercio al por menor",666,56.665,17.572,39.093,5.871,1.376,89.393,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 51 Información en medios masivos",17,3.998,4.905,-0.907,0.473,0.473,17.870,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 52 Servicios financieros y de seguros",,,,,,,,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",4,0.360,0.219,0.141,0.000,0.000,0.207,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 54 Servicios profesionales, científicos y técnicos",35,3.263,2.062,1.201,-0.003,0.004,2.478,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",10,0.777,0.380,0.397,0.007,0.007,1.294,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 61 Servicios educativos",,,,,,,,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 62 Servicios de salud y de asistencia social",23,1.537,0.540,0.997,-0.005,0.018,2.513,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",18,1.308,0.379,0.929,0.004,0.005,3.342,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",247,29.104,14.309,14.795,0.198,0.200,77.141,
2008,"28 Tamaulipas","037 Soto la Marina","Sector 81 Otros servicios excepto actividades gubernamentales",154,7.282,2.959,4.323,0.031,0.038,8.119,
2008,"28 Tamaulipas","038 Tampico","Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1409,368.812,197.125,171.687,4.038,4.038,330.258,
2008,"28 Tamaulipas","038 Tampico","Sector 21 Minería",,,,,,,,
2008,"28 Tamaulipas","038 Tampico","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","038 Tampico","Sector 23 Construcción",7964,2092.408,1189.898,902.510,46.281,39.722,353.756,
2008,"28 Tamaulipas","038 Tampico","Sector 31-33 Industrias manufactureras",6187,1410.979,837.237,573.742,63.647,21.739,549.422,
2008,"28 Tamaulipas","038 Tampico","Sector 43 Comercio al por mayor",4837,1466.200,542.909,923.291,182.613,88.003,625.444,
2008,"28 Tamaulipas","038 Tampico","Sector 46 Comercio al por menor",22425,4327.980,1808.744,2519.236,313.589,226.167,2213.741,
2008,"28 Tamaulipas","038 Tampico","Sector 48-49 Transportes, correos y almacenamiento",1783,1572.559,759.104,813.455,78.993,79.070,2730.896,
2008,"28 Tamaulipas","038 Tampico","Sector 51 Información en medios masivos",1994,4867.062,3409.967,1457.095,291.841,220.725,2246.640,
2008,"28 Tamaulipas","038 Tampico","Sector 52 Servicios financieros y de seguros",577,106.456,40.378,66.078,11.661,11.500,50.152,
2008,"28 Tamaulipas","038 Tampico","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",790,515.758,266.067,249.691,7.224,7.535,164.384,
2008,"28 Tamaulipas","038 Tampico","Sector 54 Servicios profesionales, científicos y técnicos",3289,1405.424,400.421,1005.003,8.126,8.150,296.179,
2008,"28 Tamaulipas","038 Tampico","Sector 55 Dirección y administración de grupos empresariales o corporativos",,,,,,,,
2008,"28 Tamaulipas","038 Tampico","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",4521,567.627,167.484,400.143,0.052,0.160,51.769,
2008,"28 Tamaulipas","038 Tampico","Sector 61 Servicios educativos",4884,739.713,204.768,534.945,36.811,36.512,566.147,
2008,"28 Tamaulipas","038 Tampico","Sector 62 Servicios de salud y de asistencia social",3213,429.250,228.005,201.245,20.760,20.363,362.247,
2008,"28 Tamaulipas","038 Tampico","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",929,265.080,124.469,140.611,8.387,8.187,198.618,
2008,"28 Tamaulipas","038 Tampico","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",8187,1407.704,813.585,594.119,25.327,24.410,678.023,
2008,"28 Tamaulipas","038 Tampico","Sector 81 Otros servicios excepto actividades gubernamentales",5501,601.366,335.971,265.395,25.342,25.475,397.224,
2008,"28 Tamaulipas","039 Tula","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","039 Tula","Sector 23 Construcción",,,,,,,,
2008,"28 Tamaulipas","039 Tula","Sector 31-33 Industrias manufactureras",213,19.901,9.682,10.219,0.247,0.289,8.895,
2008,"28 Tamaulipas","039 Tula","Sector 43 Comercio al por mayor",101,18.930,4.801,14.129,0.754,1.074,10.393,
2008,"28 Tamaulipas","039 Tula","Sector 46 Comercio al por menor",927,53.721,15.089,38.632,0.319,0.654,59.285,
2008,"28 Tamaulipas","039 Tula","Sector 51 Información en medios masivos",,,,,,,,
2008,"28 Tamaulipas","039 Tula","Sector 52 Servicios financieros y de seguros",,,,,,,,
2008,"28 Tamaulipas","039 Tula","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",,,,,,,,
2008,"28 Tamaulipas","039 Tula","Sector 54 Servicios profesionales, científicos y técnicos",19,1.199,0.651,0.548,0.058,0.060,1.528,
2008,"28 Tamaulipas","039 Tula","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",19,1.294,0.922,0.372,0.042,0.049,1.177,
2008,"28 Tamaulipas","039 Tula","Sector 62 Servicios de salud y de asistencia social",35,1.101,0.398,0.703,0.089,0.089,1.486,
2008,"28 Tamaulipas","039 Tula","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,,,,,,
2008,"28 Tamaulipas","039 Tula","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",209,24.910,13.128,11.782,0.031,0.140,13.248,
2008,"28 Tamaulipas","039 Tula","Sector 81 Otros servicios excepto actividades gubernamentales",132,9.987,4.049,5.938,0.120,0.120,9.475,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,,,,,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 23 Construcción",192,39.588,27.156,12.432,-0.027,0.001,24.314,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 31-33 Industrias manufactureras",3620,815.840,293.623,522.217,40.536,13.347,279.769,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 43 Comercio al por mayor",705,235.920,152.181,83.739,27.684,8.667,141.075,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 46 Comercio al por menor",3743,351.310,159.018,192.292,39.932,22.526,502.606,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 48-49 Transportes, correos y almacenamiento",179,98.790,56.713,42.077,9.418,8.308,148.030,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 51 Información en medios masivos",64,25.145,7.407,17.738,0.025,0.020,7.031,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 52 Servicios financieros y de seguros",91,10.793,4.948,5.845,0.005,0.000,3.804,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",130,22.332,12.519,9.813,-0.300,0.398,49.749,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 54 Servicios profesionales, científicos y técnicos",152,13.710,4.167,9.543,0.021,0.021,17.267,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",723,116.373,39.564,76.809,0.105,0.103,7.650,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 61 Servicios educativos",172,11.733,3.479,8.254,0.044,0.044,15.091,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 62 Servicios de salud y de asistencia social",312,25.214,11.515,13.699,0.088,0.094,43.397,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",70,6.646,4.612,2.034,0.044,0.047,5.164,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",758,172.477,99.531,72.946,0.562,0.566,76.939,
2008,"28 Tamaulipas","040 Valle Hermoso","Sector 81 Otros servicios excepto actividades gubernamentales",1300,87.698,40.911,46.787,1.911,1.946,74.968,
2008,"28 Tamaulipas","041 Victoria","Sector 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,,,,,
2008,"28 Tamaulipas","041 Victoria","Sector 21 Minería",,,,,,,,
2008,"28 Tamaulipas","041 Victoria","Sector 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,,,,,
2008,"28 Tamaulipas","041 Victoria","Sector 23 Construcción",5871,2341.873,1709.149,632.724,-21.054,-26.037,888.693,
2008,"28 Tamaulipas","041 Victoria","Sector 31-33 Industrias manufactureras",8061,2595.579,1306.623,1288.956,18.462,23.850,981.929,
2008,"28 Tamaulipas","041 Victoria","Sector 43 Comercio al por mayor",3222,1263.750,434.150,829.600,25.986,20.339,523.505,
2008,"28 Tamaulipas","041 Victoria","Sector 46 Comercio al por menor",15543,2469.093,938.661,1530.432,181.435,119.808,1554.592,
2008,"28 Tamaulipas","041 Victoria","Sector 48-49 Transportes, correos y almacenamiento",3734,1182.539,314.284,868.255,224.982,222.169,1521.491,
2008,"28 Tamaulipas","041 Victoria","Sector 51 Información en medios masivos",2852,4784.081,2484.790,2299.291,373.473,385.300,3895.670,
2008,"28 Tamaulipas","041 Victoria","Sector 52 Servicios financieros y de seguros",296,69.158,19.229,49.929,0.653,0.672,13.106,
2008,"28 Tamaulipas","041 Victoria","Sector 53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",779,120.168,72.743,47.425,3.267,3.319,152.050,
2008,"28 Tamaulipas","041 Victoria","Sector 54 Servicios profesionales, científicos y técnicos",1955,310.469,145.659,164.810,8.846,9.312,150.992,
